"","Gene_IDs","slim_term","slim_cat","Gene_count","module_day","Day","moduleColor","Uniprot","Gene_term_EC","gene"
"1370","PGEN_.00g208780","catabolic process","GO:0009056",27,"Day21_blue","Day21","blue","Q3ZCJ8","Dipeptidyl peptidase 1 (EC 3.4.14.1) (Cathepsin C) (Cathepsin J) (Dipeptidyl peptidase I) (DPP-I) (DPPI) (Dipeptidyl transferase) [Cleaved into: Dipeptidyl peptidase 1 exclusion domain chain (Dipeptidyl peptidase I exclusion domain chain); Dipeptidyl peptidase 1 heavy chain (Dipeptidyl peptidase I heavy chain); Dipeptidyl peptidase 1 light chain (Dipeptidyl peptidase I light chain)]","Dipeptidyl peptidase 1 "
"1371","PGEN_.00g208790","protein transport","GO:0015031",20,"Day7_brown","Day7","brown","Q3MII6","TBC1 domain family member 25","TBC1 domain family member 25"
"1372","PGEN_.00g208790","catabolic process","GO:0009056",27,"Day21_blue","Day21","blue","Q3MII6","TBC1 domain family member 25","TBC1 domain family member 25"
"1373","PGEN_.00g208790","protein transport","GO:0015031",37,"Day21_blue","Day21","blue","Q3MII6","TBC1 domain family member 25","TBC1 domain family member 25"
"1374","PGEN_.00g208790","transport","GO:0006810",118,"Day21_blue","Day21","blue","Q3MII6","TBC1 domain family member 25","TBC1 domain family member 25"
"1375","PGEN_.00g208790","transport","GO:0006810",48,"Day7_brown","Day7","brown","Q3MII6","TBC1 domain family member 25","TBC1 domain family member 25"
"1376","PGEN_.00g208990","immune system process","GO:0002376",27,"Day21_yellow","Day21","yellow","V5NAL9","Toll-like receptor 4 (PmTLR4)","Toll-like receptor 4 "
"1377","PGEN_.00g208990","response to stress","GO:0006950",27,"Day21_yellow","Day21","yellow","V5NAL9","Toll-like receptor 4 (PmTLR4)","Toll-like receptor 4 "
"1378","PGEN_.00g209330","reproduction","GO:0000003",15,"Day21_black","Day21","black","Q96N23","Cilia- and flagella-associated protein 54","Cilia- and flagella-associated protein 54"
"1379","PGEN_.00g209960","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","Q3B725","Zinc finger and BTB domain-containing protein 24 (Bone morphogenetic protein-induced factor 1) (Zinc finger protein 450)","Zinc finger and BTB domain-containing protein 24 "
"1380","PGEN_.00g209960","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","Q3B725","Zinc finger and BTB domain-containing protein 24 (Bone morphogenetic protein-induced factor 1) (Zinc finger protein 450)","Zinc finger and BTB domain-containing protein 24 "
"1381","PGEN_.00g210210","immune system process","GO:0002376",24,"Day21_pink","Day21","pink","Q6DFJ6","Serine/threonine-protein kinase TBK1 (EC 2.7.11.1)","Serine/threonine-protein kinase TBK1 "
"1382","PGEN_.00g210210","response to stress","GO:0006950",24,"Day21_pink","Day21","pink","Q6DFJ6","Serine/threonine-protein kinase TBK1 (EC 2.7.11.1)","Serine/threonine-protein kinase TBK1 "
"1383","PGEN_.00g210270","response to stress","GO:0006950",24,"Day21_pink","Day21","pink","V5NAL9","Toll-like receptor 4 (PmTLR4)","Toll-like receptor 4 "
"1384","PGEN_.00g210270","immune system process","GO:0002376",15,"Day7_yellow","Day7","yellow","V5NAL9","Toll-like receptor 4 (PmTLR4)","Toll-like receptor 4 "
"1385","PGEN_.00g210270","immune system process","GO:0002376",24,"Day21_pink","Day21","pink","V5NAL9","Toll-like receptor 4 (PmTLR4)","Toll-like receptor 4 "
"1386","PGEN_.00g210270","response to stress","GO:0006950",26,"Day7_yellow","Day7","yellow","V5NAL9","Toll-like receptor 4 (PmTLR4)","Toll-like receptor 4 "
"1387","PGEN_.00g210290","immune system process","GO:0002376",27,"Day21_yellow","Day21","yellow","V5NAL9","Toll-like receptor 4 (PmTLR4)","Toll-like receptor 4 "
"1388","PGEN_.00g210290","response to stress","GO:0006950",26,"Day7_yellow","Day7","yellow","V5NAL9","Toll-like receptor 4 (PmTLR4)","Toll-like receptor 4 "
"1389","PGEN_.00g210290","response to stress","GO:0006950",27,"Day21_yellow","Day21","yellow","V5NAL9","Toll-like receptor 4 (PmTLR4)","Toll-like receptor 4 "
"1390","PGEN_.00g210290","immune system process","GO:0002376",15,"Day7_yellow","Day7","yellow","V5NAL9","Toll-like receptor 4 (PmTLR4)","Toll-like receptor 4 "
"1391","PGEN_.00g210520","catabolic process","GO:0009056",27,"Day21_blue","Day21","blue","Q9UBN7","Histone deacetylase 6 (HD6) (EC 3.5.1.98) (Tubulin-lysine deacetylase HDAC6) (EC 3.5.1.-)","Histone deacetylase 6 "
"1392","PGEN_.00g210520","protein transport","GO:0015031",37,"Day21_blue","Day21","blue","Q9UBN7","Histone deacetylase 6 (HD6) (EC 3.5.1.98) (Tubulin-lysine deacetylase HDAC6) (EC 3.5.1.-)","Histone deacetylase 6 "
"1393","PGEN_.00g210520","transport","GO:0006810",118,"Day21_blue","Day21","blue","Q9UBN7","Histone deacetylase 6 (HD6) (EC 3.5.1.98) (Tubulin-lysine deacetylase HDAC6) (EC 3.5.1.-)","Histone deacetylase 6 "
"1394","PGEN_.00g211610","locomotion","GO:0040011",13,"Day21_blue","Day21","blue","P02469","Laminin subunit beta-1 (Laminin B1 chain) (Laminin-1 subunit beta) (Laminin-10 subunit beta) (Laminin-12 subunit beta) (Laminin-2 subunit beta) (Laminin-6 subunit beta) (Laminin-8 subunit beta)","Laminin subunit beta-1 "
"1395","PGEN_.00g211610","cell motility","GO:0048870",13,"Day21_blue","Day21","blue","P02469","Laminin subunit beta-1 (Laminin B1 chain) (Laminin-1 subunit beta) (Laminin-10 subunit beta) (Laminin-12 subunit beta) (Laminin-2 subunit beta) (Laminin-6 subunit beta) (Laminin-8 subunit beta)","Laminin subunit beta-1 "
"1396","PGEN_.00g211820","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","Q9WUN2","Serine/threonine-protein kinase TBK1 (EC 2.7.11.1) (T2K) (TANK-binding kinase 1)","Serine/threonine-protein kinase TBK1 "
"1397","PGEN_.00g211820","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","Q9WUN2","Serine/threonine-protein kinase TBK1 (EC 2.7.11.1) (T2K) (TANK-binding kinase 1)","Serine/threonine-protein kinase TBK1 "
"1398","PGEN_.00g211820","immune system process","GO:0002376",27,"Day21_yellow","Day21","yellow","Q9WUN2","Serine/threonine-protein kinase TBK1 (EC 2.7.11.1) (T2K) (TANK-binding kinase 1)","Serine/threonine-protein kinase TBK1 "
"1399","PGEN_.00g211820","response to stress","GO:0006950",27,"Day21_yellow","Day21","yellow","Q9WUN2","Serine/threonine-protein kinase TBK1 (EC 2.7.11.1) (T2K) (TANK-binding kinase 1)","Serine/threonine-protein kinase TBK1 "
"1400","PGEN_.00g212320","transport","GO:0006810",118,"Day21_blue","Day21","blue","A4IG59","WASH complex subunit 1 (WAS protein family homolog 1)","WASH complex subunit 1 "
"1401","PGEN_.00g212320","vesicle-mediated transport","GO:0016192",39,"Day21_blue","Day21","blue","A4IG59","WASH complex subunit 1 (WAS protein family homolog 1)","WASH complex subunit 1 "
"1402","PGEN_.00g212520","cellular protein modification proce...","GO:0006464",30,"Day21_pink","Day21","pink","Q80SY4","E3 ubiquitin-protein ligase MIB1 (EC 2.3.2.27) (DAPK-interacting protein 1) (DIP-1) (Mind bomb homolog 1) (RING-type E3 ubiquitin transferase MIB1)","E3 ubiquitin-protein ligase MIB1 "
"1403","PGEN_.00g212640","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","Q62733","Lamina-associated polypeptide 2, isoform beta (Thymopoietin isoform beta) (TP beta)","Lamina-associated polypeptide 2, isoform beta "
"1404","PGEN_.00g212640","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","Q62733","Lamina-associated polypeptide 2, isoform beta (Thymopoietin isoform beta) (TP beta)","Lamina-associated polypeptide 2, isoform beta "
"1405","PGEN_.00g212940","reproduction","GO:0000003",15,"Day21_black","Day21","black","Q9BXT4","Tudor domain-containing protein 1 (Cancer/testis antigen 41.1) (CT41.1)","Tudor domain-containing protein 1 "
"1406","PGEN_.00g213190","immune system process","GO:0002376",27,"Day21_yellow","Day21","yellow","O95352","Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein)","Ubiquitin-like modifier-activating enzyme ATG7 "
"1407","PGEN_.00g213190","response to stress","GO:0006950",27,"Day21_yellow","Day21","yellow","O95352","Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein)","Ubiquitin-like modifier-activating enzyme ATG7 "
"1408","PGEN_.00g213370","biosynthetic process","GO:0009058",10,"Day7_green","Day7","green","Q08E02","Nuclear receptor subfamily 1 group D member 1 (Rev-erbA-alpha) (V-erbA-related protein 1) (EAR-1)","Nuclear receptor subfamily 1 group D member 1 "
"1409","PGEN_.00g213370","biosynthetic process","GO:0009058",13,"Day14_black","Day14","black","Q08E02","Nuclear receptor subfamily 1 group D member 1 (Rev-erbA-alpha) (V-erbA-related protein 1) (EAR-1)","Nuclear receptor subfamily 1 group D member 1 "
"1410","PGEN_.00g213370","cellular nitrogen compound metaboli...","GO:0034641",13,"Day14_black","Day14","black","Q08E02","Nuclear receptor subfamily 1 group D member 1 (Rev-erbA-alpha) (V-erbA-related protein 1) (EAR-1)","Nuclear receptor subfamily 1 group D member 1 "
"1411","PGEN_.00g213370","cellular nitrogen compound metaboli...","GO:0034641",10,"Day7_green","Day7","green","Q08E02","Nuclear receptor subfamily 1 group D member 1 (Rev-erbA-alpha) (V-erbA-related protein 1) (EAR-1)","Nuclear receptor subfamily 1 group D member 1 "
"1412","PGEN_.00g213450","cellular nitrogen compound metaboli...","GO:0034641",29,"Day21_red","Day21","red","O02812","Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14) (EC 2.7.11.24) (Mitogen-activated protein kinase p38 alpha) (MAP kinase p38 alpha)","Mitogen-activated protein kinase 14 "
"1413","PGEN_.00g213450","signal transduction","GO:0007165",18,"Day21_red","Day21","red","O02812","Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14) (EC 2.7.11.24) (Mitogen-activated protein kinase p38 alpha) (MAP kinase p38 alpha)","Mitogen-activated protein kinase 14 "
"1414","PGEN_.00g213450","cell death","GO:0008219",20,"Day21_red","Day21","red","O02812","Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14) (EC 2.7.11.24) (Mitogen-activated protein kinase p38 alpha) (MAP kinase p38 alpha)","Mitogen-activated protein kinase 14 "
"1415","PGEN_.00g213450","signal transduction","GO:0007165",29,"Day7_yellow","Day7","yellow","O02812","Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14) (EC 2.7.11.24) (Mitogen-activated protein kinase p38 alpha) (MAP kinase p38 alpha)","Mitogen-activated protein kinase 14 "
"1416","PGEN_.00g213450","biosynthetic process","GO:0009058",15,"Day21_red","Day21","red","O02812","Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14) (EC 2.7.11.24) (Mitogen-activated protein kinase p38 alpha) (MAP kinase p38 alpha)","Mitogen-activated protein kinase 14 "
"1417","PGEN_.00g213830","response to stress","GO:0006950",26,"Day7_yellow","Day7","yellow","F1ND48","F-box DNA helicase 1 (EC 3.6.4.12) (F-box only protein 18)","F-box DNA helicase 1 "
"1418","PGEN_.00g213830","cellular protein modification proce...","GO:0006464",46,"Day7_yellow","Day7","yellow","F1ND48","F-box DNA helicase 1 (EC 3.6.4.12) (F-box only protein 18)","F-box DNA helicase 1 "
"1419","PGEN_.00g213930","transport","GO:0006810",68,"Day14_brown","Day14","brown","Q8BL66","Early endosome antigen 1","Early endosome antigen 1"
"1420","PGEN_.00g213930","vesicle-mediated transport","GO:0016192",26,"Day14_brown","Day14","brown","Q8BL66","Early endosome antigen 1","Early endosome antigen 1"
"1421","PGEN_.00g214470","transport","GO:0006810",118,"Day21_blue","Day21","blue","Q9Y2V7","Conserved oligomeric Golgi complex subunit 6 (COG complex subunit 6) (Component of oligomeric Golgi complex 6)","Conserved oligomeric Golgi complex subunit 6 "
"1422","PGEN_.00g214470","transport","GO:0006810",48,"Day7_brown","Day7","brown","Q9Y2V7","Conserved oligomeric Golgi complex subunit 6 (COG complex subunit 6) (Component of oligomeric Golgi complex 6)","Conserved oligomeric Golgi complex subunit 6 "
"1423","PGEN_.00g214770","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","Q5EA28","CXXC-type zinc finger protein 1 (CpG-binding protein) (PHD finger and CXXC domain-containing protein 1)","CXXC-type zinc finger protein 1 "
"1424","PGEN_.00g214770","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","Q5EA28","CXXC-type zinc finger protein 1 (CpG-binding protein) (PHD finger and CXXC domain-containing protein 1)","CXXC-type zinc finger protein 1 "
"1425","PGEN_.00g214840","transport","GO:0006810",11,"Day21_red","Day21","red","P20488","Synaptophysin (Major synaptic vesicle protein p38)","Synaptophysin "
"1426","PGEN_.00g214840","vesicle-mediated transport","GO:0016192",11,"Day21_red","Day21","red","P20488","Synaptophysin (Major synaptic vesicle protein p38)","Synaptophysin "
"1427","PGEN_.00g215370","response to stress","GO:0006950",31,"Day21_black","Day21","black","Q9DE26","RuvB-like 1 (EC 3.6.4.12) (Pontin)","RuvB-like 1 "
"1428","PGEN_.00g215370","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","Q9DE26","RuvB-like 1 (EC 3.6.4.12) (Pontin)","RuvB-like 1 "
"1429","PGEN_.00g215370","DNA metabolic process","GO:0006259",16,"Day21_black","Day21","black","Q9DE26","RuvB-like 1 (EC 3.6.4.12) (Pontin)","RuvB-like 1 "
"1430","PGEN_.00g215560","immune system process","GO:0002376",15,"Day7_yellow","Day7","yellow","Q6DFJ6","Serine/threonine-protein kinase TBK1 (EC 2.7.11.1)","Serine/threonine-protein kinase TBK1 "
"1431","PGEN_.00g215560","response to stress","GO:0006950",26,"Day7_yellow","Day7","yellow","Q6DFJ6","Serine/threonine-protein kinase TBK1 (EC 2.7.11.1)","Serine/threonine-protein kinase TBK1 "
"1432","PGEN_.00g215650","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","Q76FK4","Nucleolar protein 8 (Nucleolar protein Nop132)","Nucleolar protein 8 "
"1433","PGEN_.00g215650","ribosome biogenesis","GO:0042254",21,"Day21_black","Day21","black","Q76FK4","Nucleolar protein 8 (Nucleolar protein Nop132)","Nucleolar protein 8 "
"1434","PGEN_.00g215660","cellular protein modification proce...","GO:0006464",46,"Day7_yellow","Day7","yellow","Q6E2N3","E3 ubiquitin-protein ligase TRIM33 (EC 2.3.2.27) (Ectodermin homolog) (Protein moonshine) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma) (TIF1-gamma) (Tripartite motif-containing protein 33)","E3 ubiquitin-protein ligase TRIM33 "
"1435","PGEN_.00g215910","signal transduction","GO:0007165",18,"Day21_red","Day21","red","P09215","Protein kinase C delta type (EC 2.7.11.13) (nPKC-delta) [Cleaved into: Protein kinase C delta type regulatory subunit; Protein kinase C delta type catalytic subunit (Sphingosine-dependent protein kinase-1) (SDK1)]","Protein kinase C delta type "
"1436","PGEN_.00g215910","cell death","GO:0008219",20,"Day21_red","Day21","red","P09215","Protein kinase C delta type (EC 2.7.11.13) (nPKC-delta) [Cleaved into: Protein kinase C delta type regulatory subunit; Protein kinase C delta type catalytic subunit (Sphingosine-dependent protein kinase-1) (SDK1)]","Protein kinase C delta type "
"1437","PGEN_.00g216270","cellular protein modification proce...","GO:0006464",16,"Day21_yellow","Day21","yellow","Q9Y2R2","Tyrosine-protein phosphatase non-receptor type 22 (EC 3.1.3.48) (Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP) (Lymphoid phosphatase) (LyP) (PEST-domain phosphatase) (PEP)","Tyrosine-protein phosphatase non-receptor type 22 "
"1438","PGEN_.00g216310","transport","GO:0006810",68,"Day14_brown","Day14","brown","P50397","Rab GDP dissociation inhibitor beta (Rab GDI beta) (Guanosine diphosphate dissociation inhibitor 2) (GDI-2)","Rab GDP dissociation inhibitor beta "
"1439","PGEN_.00g216480","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","Q9VGZ5","Transcription factor cwo (Protein clockwork orange)","Transcription factor cwo "
"1440","PGEN_.00g216480","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","Q9VGZ5","Transcription factor cwo (Protein clockwork orange)","Transcription factor cwo "
"1441","PGEN_.00g216710","cellular protein modification proce...","GO:0006464",46,"Day7_yellow","Day7","yellow","Q13177","Serine/threonine-protein kinase PAK 2 (EC 2.7.11.1) (Gamma-PAK) (PAK65) (S6/H4 kinase) (p21-activated kinase 2) (PAK-2) (p58) [Cleaved into: PAK-2p27 (p27); PAK-2p34 (p34) (C-t-PAK2)]","Serine/threonine-protein kinase PAK 2 "
"1442","PGEN_.00g216710","cell death","GO:0008219",20,"Day7_yellow","Day7","yellow","Q13177","Serine/threonine-protein kinase PAK 2 (EC 2.7.11.1) (Gamma-PAK) (PAK65) (S6/H4 kinase) (p21-activated kinase 2) (PAK-2) (p58) [Cleaved into: PAK-2p27 (p27); PAK-2p34 (p34) (C-t-PAK2)]","Serine/threonine-protein kinase PAK 2 "
"1443","PGEN_.00g217630","cytoskeleton organization","GO:0007010",17,"Day21_blue","Day21","blue","Q9W2N0","F-actin-capping protein subunit alpha","F-actin-capping protein subunit alpha"
"1444","PGEN_.00g217630","cytoskeleton organization","GO:0007010",10,"Day7_yellow","Day7","yellow","Q9W2N0","F-actin-capping protein subunit alpha","F-actin-capping protein subunit alpha"
"1445","PGEN_.00g217810","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","P29375","Lysine-specific demethylase 5A (EC 1.14.11.-) (Histone demethylase JARID1A) (Jumonji/ARID domain-containing protein 1A) (Retinoblastoma-binding protein 2) (RBBP-2)","Lysine-specific demethylase 5A "
"1446","PGEN_.00g217810","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","P29375","Lysine-specific demethylase 5A (EC 1.14.11.-) (Histone demethylase JARID1A) (Jumonji/ARID domain-containing protein 1A) (Retinoblastoma-binding protein 2) (RBBP-2)","Lysine-specific demethylase 5A "
