"","Gene_IDs","slim_term","slim_cat","Gene_count","module_day","Day","moduleColor","Uniprot","Gene_term_EC","gene"
"1197","PGEN_.00g164100","DNA-binding transcription factor ac...","GO:0003700",11,"Day7_yellow","Day7","yellow","Q62735","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)","Bile acid receptor "
"1198","PGEN_.00g164120","transferase activity, transferring ...","GO:0016757",14,"Day21_pink","Day21","pink","Q2EMV9","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Protein mono-ADP-ribosyltransferase PARP14 "
"1199","PGEN_.00g164120","ion binding","GO:0043167",128,"Day21_pink","Day21","pink","Q2EMV9","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Protein mono-ADP-ribosyltransferase PARP14 "
"1200","PGEN_.00g164540","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q16820","Meprin A subunit beta (EC 3.4.24.63) (Endopeptidase-2) (Meprin B) (N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit beta) (PABA peptide hydrolase) (PPH beta)","Meprin A subunit beta "
"1201","PGEN_.00g164540","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","Q16820","Meprin A subunit beta (EC 3.4.24.63) (Endopeptidase-2) (Meprin B) (N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit beta) (PABA peptide hydrolase) (PPH beta)","Meprin A subunit beta "
"1202","PGEN_.00g164540","peptidase activity","GO:0008233",53,"Day21_blue","Day21","blue","Q16820","Meprin A subunit beta (EC 3.4.24.63) (Endopeptidase-2) (Meprin B) (N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit beta) (PABA peptide hydrolase) (PPH beta)","Meprin A subunit beta "
"1203","PGEN_.00g164550","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q64230","Meprin A subunit alpha (EC 3.4.24.18) (Endopeptidase-2) (Endopeptidase-24.18 subunit alpha) (E-24.18) (MEP-1)","Meprin A subunit alpha "
"1204","PGEN_.00g164550","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","Q64230","Meprin A subunit alpha (EC 3.4.24.18) (Endopeptidase-2) (Endopeptidase-24.18 subunit alpha) (E-24.18) (MEP-1)","Meprin A subunit alpha "
"1205","PGEN_.00g164550","peptidase activity","GO:0008233",53,"Day21_blue","Day21","blue","Q64230","Meprin A subunit alpha (EC 3.4.24.18) (Endopeptidase-2) (Endopeptidase-24.18 subunit alpha) (E-24.18) (MEP-1)","Meprin A subunit alpha "
"1206","PGEN_.00g164650","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","Q64230","Meprin A subunit alpha (EC 3.4.24.18) (Endopeptidase-2) (Endopeptidase-24.18 subunit alpha) (E-24.18) (MEP-1)","Meprin A subunit alpha "
"1207","PGEN_.00g164650","peptidase activity","GO:0008233",53,"Day21_blue","Day21","blue","Q64230","Meprin A subunit alpha (EC 3.4.24.18) (Endopeptidase-2) (Endopeptidase-24.18 subunit alpha) (E-24.18) (MEP-1)","Meprin A subunit alpha "
"1208","PGEN_.00g164650","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q64230","Meprin A subunit alpha (EC 3.4.24.18) (Endopeptidase-2) (Endopeptidase-24.18 subunit alpha) (E-24.18) (MEP-1)","Meprin A subunit alpha "
"1209","PGEN_.00g164660","peptidase activity","GO:0008233",53,"Day21_blue","Day21","blue","Q16820","Meprin A subunit beta (EC 3.4.24.63) (Endopeptidase-2) (Meprin B) (N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit beta) (PABA peptide hydrolase) (PPH beta)","Meprin A subunit beta "
"1210","PGEN_.00g164660","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","Q16820","Meprin A subunit beta (EC 3.4.24.63) (Endopeptidase-2) (Meprin B) (N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit beta) (PABA peptide hydrolase) (PPH beta)","Meprin A subunit beta "
"1211","PGEN_.00g164660","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q16820","Meprin A subunit beta (EC 3.4.24.63) (Endopeptidase-2) (Meprin B) (N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit beta) (PABA peptide hydrolase) (PPH beta)","Meprin A subunit beta "
"1212","PGEN_.00g164700","cytoskeletal protein binding","GO:0008092",31,"Day21_blue","Day21","blue","O55192","Sodium-dependent noradrenaline transporter (Norepinephrine transporter) (NET) (Solute carrier family 6 member 2)","Sodium-dependent noradrenaline transporter "
"1213","PGEN_.00g164700","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","O55192","Sodium-dependent noradrenaline transporter (Norepinephrine transporter) (NET) (Solute carrier family 6 member 2)","Sodium-dependent noradrenaline transporter "
"1214","PGEN_.00g164700","cytoskeletal protein binding","GO:0008092",18,"Day7_yellow","Day7","yellow","O55192","Sodium-dependent noradrenaline transporter (Norepinephrine transporter) (NET) (Solute carrier family 6 member 2)","Sodium-dependent noradrenaline transporter "
"1215","PGEN_.00g164700","ion binding","GO:0043167",123,"Day7_yellow","Day7","yellow","O55192","Sodium-dependent noradrenaline transporter (Norepinephrine transporter) (NET) (Solute carrier family 6 member 2)","Sodium-dependent noradrenaline transporter "
"1216","PGEN_.00g164720","ion binding","GO:0043167",154,"Day21_red","Day21","red","P59015","Vacuolar protein sorting-associated protein 18 homolog","Vacuolar protein sorting-associated protein 18 homolog"
"1217","PGEN_.00g164800","kinase activity","GO:0016301",25,"Day21_red","Day21","red","Q8TDC3","Serine/threonine-protein kinase BRSK1 (EC 2.7.11.1) (Brain-selective kinase 1) (EC 2.7.11.26) (Brain-specific serine/threonine-protein kinase 1) (BR serine/threonine-protein kinase 1) (Serine/threonine-protein kinase SAD-B) (Synapses of Amphids Defective homolog 1) (SAD1 homolog) (hSAD1)","Serine/threonine-protein kinase BRSK1 "
"1218","PGEN_.00g164800","ion binding","GO:0043167",154,"Day21_red","Day21","red","Q8TDC3","Serine/threonine-protein kinase BRSK1 (EC 2.7.11.1) (Brain-selective kinase 1) (EC 2.7.11.26) (Brain-specific serine/threonine-protein kinase 1) (BR serine/threonine-protein kinase 1) (Serine/threonine-protein kinase SAD-B) (Synapses of Amphids Defective homolog 1) (SAD1 homolog) (hSAD1)","Serine/threonine-protein kinase BRSK1 "
"1219","PGEN_.00g165030","mRNA binding","GO:0003729",2,"Day21_pink","Day21","pink","P04818","Thymidylate synthase (TS) (TSase) (EC 2.1.1.45)","Thymidylate synthase "
"1220","PGEN_.00g165030","RNA binding","GO:0003723",7,"Day21_pink","Day21","pink","P04818","Thymidylate synthase (TS) (TSase) (EC 2.1.1.45)","Thymidylate synthase "
"1221","PGEN_.00g165370","ion binding","GO:0043167",164,"Day21_black","Day21","black","P62205","Serine/threonine-protein kinase PLK1 (EC 2.7.11.21) (Plx1) (Polo-like kinase 1) (PLK-1)","Serine/threonine-protein kinase PLK1 "
"1222","PGEN_.00g165380","RNA binding","GO:0003723",53,"Day21_black","Day21","black","A4L691","PIN2/TERF1-interacting telomerase inhibitor 1 (Pin2-interacting protein X1)","PIN2/TERF1-interacting telomerase inhibitor 1 "
"1223","PGEN_.00g165390","lipid binding","GO:0008289",32,"Day21_blue","Day21","blue","Q9BZF1","Oxysterol-binding protein-related protein 8 (ORP-8) (OSBP-related protein 8)","Oxysterol-binding protein-related protein 8 "
"1224","PGEN_.00g165530","DNA binding","GO:0003677",18,"Day21_yellow","Day21","yellow","P26323","Friend leukemia integration 1 transcription factor (Retroviral integration site protein Fli-1)","Friend leukemia integration 1 transcription factor "
"1225","PGEN_.00g165680","hydrolase activity, acting on glyco...","GO:0016798",8,"Day21_blue","Day21","blue","Q6EAS5","1,4-alpha-glucan-branching enzyme (EC 2.4.1.18) (Brancher enzyme) (Glycogen-branching enzyme)","1,4-alpha-glucan-branching enzyme "
"1226","PGEN_.00g165780","kinase activity","GO:0016301",4,"Day21_blue","Day21","blue","Q9Y259","Choline/ethanolamine kinase (Choline kinase beta) (CK) (CKB) (EC 2.7.1.32) (Choline kinase-like protein) (Ethanolamine kinase) (EK) (EC 2.7.1.82) (Ethanolamine kinase beta) (EKB) (choline/ethanolamine kinase beta) (CKEKB)","Choline/ethanolamine kinase "
"1227","PGEN_.00g165790","kinase activity","GO:0016301",4,"Day21_blue","Day21","blue","Q9Y259","Choline/ethanolamine kinase (Choline kinase beta) (CK) (CKB) (EC 2.7.1.32) (Choline kinase-like protein) (Ethanolamine kinase) (EK) (EC 2.7.1.82) (Ethanolamine kinase beta) (EKB) (choline/ethanolamine kinase beta) (CKEKB)","Choline/ethanolamine kinase "
"1228","PGEN_.00g165840","enzyme regulator activity","GO:0030234",5,"Day21_pink","Day21","pink","Q8IXQ6","Protein mono-ADP-ribosyltransferase PARP9 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 9) (ARTD9) (B aggressive lymphoma protein) (Poly [ADP-ribose] polymerase 9) (PARP-9)","Protein mono-ADP-ribosyltransferase PARP9 "
"1229","PGEN_.00g165840","enzyme binding","GO:0019899",15,"Day21_pink","Day21","pink","Q8IXQ6","Protein mono-ADP-ribosyltransferase PARP9 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 9) (ARTD9) (B aggressive lymphoma protein) (Poly [ADP-ribose] polymerase 9) (PARP-9)","Protein mono-ADP-ribosyltransferase PARP9 "
"1230","PGEN_.00g165840","ion binding","GO:0043167",128,"Day21_pink","Day21","pink","Q8IXQ6","Protein mono-ADP-ribosyltransferase PARP9 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 9) (ARTD9) (B aggressive lymphoma protein) (Poly [ADP-ribose] polymerase 9) (PARP-9)","Protein mono-ADP-ribosyltransferase PARP9 "
"1231","PGEN_.00g165840","transferase activity, transferring ...","GO:0016757",14,"Day21_pink","Day21","pink","Q8IXQ6","Protein mono-ADP-ribosyltransferase PARP9 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 9) (ARTD9) (B aggressive lymphoma protein) (Poly [ADP-ribose] polymerase 9) (PARP-9)","Protein mono-ADP-ribosyltransferase PARP9 "
"1232","PGEN_.00g165960","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","Q60674","Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)","Nuclear receptor subfamily 1 group D member 2 "
"1233","PGEN_.00g166080","enzyme regulator activity","GO:0030234",12,"Day21_black","Day21","black","Q9Y6J0","Calcineurin-binding protein cabin-1 (Calcineurin inhibitor) (CAIN)","Calcineurin-binding protein cabin-1 "
"1234","PGEN_.00g166160","oxidoreductase activity","GO:0016491",12,"Day14_black","Day14","black","Q0MQB3","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial (Complex I-39kD) (CI-39kD) (NADH-ubiquinone oxidoreductase 39 kDa subunit)","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial "
"1235","PGEN_.00g166190","transmembrane transporter activity","GO:0022857",8,"Day14_brown","Day14","brown","Q9U5N1","V-type proton ATPase subunit C (V-ATPase subunit C) (Vacuolar proton pump subunit C)","V-type proton ATPase subunit C "
"1236","PGEN_.00g166290","ion binding","GO:0043167",128,"Day21_pink","Day21","pink","Q0E908","Hillarin (D-Hillarin) (D-hil)","Hillarin "
"1237","PGEN_.00g166530","ion binding","GO:0043167",123,"Day7_yellow","Day7","yellow","Q29RK9","MOB kinase activator 3B (Mob1 homolog 2b) (Mps one binder kinase activator-like 2B)","MOB kinase activator 3B "
"1238","PGEN_.00g166570","lipid binding","GO:0008289",32,"Day21_blue","Day21","blue","Q8I4E2","Sorting nexin lst-4 (Lateral signaling target protein 4)","Sorting nexin lst-4 "
"1239","PGEN_.00g166570","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q8I4E2","Sorting nexin lst-4 (Lateral signaling target protein 4)","Sorting nexin lst-4 "
"1240","PGEN_.00g166570","ion binding","GO:0043167",33,"Day14_brown","Day14","brown","Q8I4E2","Sorting nexin lst-4 (Lateral signaling target protein 4)","Sorting nexin lst-4 "
"1241","PGEN_.00g166570","lipid binding","GO:0008289",17,"Day14_brown","Day14","brown","Q8I4E2","Sorting nexin lst-4 (Lateral signaling target protein 4)","Sorting nexin lst-4 "
"1242","PGEN_.00g166860","cytoskeletal protein binding","GO:0008092",31,"Day21_blue","Day21","blue","Q7M3Y3","Troponin I (TnI)","Troponin I "
"1243","PGEN_.00g166860","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q7M3Y3","Troponin I (TnI)","Troponin I "
"1244","PGEN_.00g166930","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q6DCC6","Putative GTP-binding protein 6","Putative GTP-binding protein 6"
"1245","PGEN_.00g167600","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","Q3T106","Serine/arginine-rich splicing factor 7 (Splicing factor, arginine/serine-rich 7)","Serine/arginine-rich splicing factor 7 "
"1246","PGEN_.00g167670","ion binding","GO:0043167",164,"Day21_black","Day21","black","Q6DRI7","ATP-dependent RNA helicase DDX51 (EC 3.6.4.13) (DEAD box protein 51)","ATP-dependent RNA helicase DDX51 "
"1247","PGEN_.00g167670","ATPase activity","GO:0016887",19,"Day21_black","Day21","black","Q6DRI7","ATP-dependent RNA helicase DDX51 (EC 3.6.4.13) (DEAD box protein 51)","ATP-dependent RNA helicase DDX51 "
"1248","PGEN_.00g167670","helicase activity","GO:0004386",17,"Day21_black","Day21","black","Q6DRI7","ATP-dependent RNA helicase DDX51 (EC 3.6.4.13) (DEAD box protein 51)","ATP-dependent RNA helicase DDX51 "
"1249","PGEN_.00g168120","transferase activity, transferring ...","GO:0016746",2,"Day21_black","Day21","black","Q9H0A0","RNA cytidine acetyltransferase (EC 2.3.1.-) (18S rRNA cytosine acetyltransferase) (N-acetyltransferase 10) (N-acetyltransferase-like protein) (hALP)","RNA cytidine acetyltransferase "
"1250","PGEN_.00g168120","ion binding","GO:0043167",164,"Day21_black","Day21","black","Q9H0A0","RNA cytidine acetyltransferase (EC 2.3.1.-) (18S rRNA cytosine acetyltransferase) (N-acetyltransferase 10) (N-acetyltransferase-like protein) (hALP)","RNA cytidine acetyltransferase "
"1251","PGEN_.00g168260","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","Q9Z2K9","Isocitrate dehydrogenase [NADP] cytoplasmic (IDH) (EC 1.1.1.42) (Cytosolic NADP-isocitrate dehydrogenase) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)","Isocitrate dehydrogenase [NADP] cytoplasmic "
"1252","PGEN_.00g168490","transmembrane transporter activity","GO:0022857",3,"Day21_pink","Day21","pink","Q8VDB9","Sodium- and chloride-dependent transporter XTRP3A (IMINO-B) (Solute carrier family 6 member 20A) (X transporter protein 3 similar 1)","Sodium- and chloride-dependent transporter XTRP3A "
"1253","PGEN_.00g168590","oxidoreductase activity","GO:0016491",4,"Day14_pink","Day14","pink","Q19673","Putative tyrosinase-like protein tyr-3","Putative tyrosinase-like protein tyr-3"
"1254","PGEN_.00g168650","RNA binding","GO:0003723",5,"Day14_black","Day14","black","P54254","Ataxin-1 (Spinocerebellar ataxia type 1 protein homolog)","Ataxin-1 "
"1255","PGEN_.00g169010","oxidoreductase activity","GO:0016491",4,"Day14_pink","Day14","pink","Q19673","Putative tyrosinase-like protein tyr-3","Putative tyrosinase-like protein tyr-3"
"1256","PGEN_.00g169110","transmembrane transporter activity","GO:0022857",3,"Day21_pink","Day21","pink","Q8VDB9","Sodium- and chloride-dependent transporter XTRP3A (IMINO-B) (Solute carrier family 6 member 20A) (X transporter protein 3 similar 1)","Sodium- and chloride-dependent transporter XTRP3A "
"1257","PGEN_.00g169330","cytoskeletal protein binding","GO:0008092",12,"Day21_black","Day21","black","Q9BVG8","Kinesin-like protein KIFC3","Kinesin-like protein KIFC3"
"1258","PGEN_.00g169330","ion binding","GO:0043167",164,"Day21_black","Day21","black","Q9BVG8","Kinesin-like protein KIFC3","Kinesin-like protein KIFC3"
"1259","PGEN_.00g169370","oxidoreductase activity","GO:0016491",45,"Day14_brown","Day14","brown","P78417","Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R)","Glutathione S-transferase omega-1 "
"1260","PGEN_.00g169370","transferase activity, transferring ...","GO:0016765",5,"Day14_brown","Day14","brown","P78417","Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R)","Glutathione S-transferase omega-1 "
"1261","PGEN_.00g169390","transferase activity, transferring ...","GO:0016765",5,"Day14_brown","Day14","brown","Q9VSL3","Pyrimidodiazepine synthase (EC 1.5.4.1) (Protein sepia)","Pyrimidodiazepine synthase "
"1262","PGEN_.00g169390","oxidoreductase activity","GO:0016491",45,"Day14_brown","Day14","brown","Q9VSL3","Pyrimidodiazepine synthase (EC 1.5.4.1) (Protein sepia)","Pyrimidodiazepine synthase "
"1263","PGEN_.00g169450","oxidoreductase activity","GO:0016491",45,"Day14_brown","Day14","brown","Q9GKX2","Dehydrogenase/reductase SDR family member 4 (EC 1.1.1.184) (NADPH-dependent carbonyl reductase/NADP-retinol dehydrogenase) (CR) (PHCR) (NADPH-dependent retinol dehydrogenase/reductase) (NDRD) (Peroxisomal short-chain alcohol dehydrogenase) (PSCD) (rabNRDR) (Fragment)","Dehydrogenase/reductase SDR family member 4 "
"1264","PGEN_.00g169450","oxidoreductase activity","GO:0016491",23,"Day21_blue","Day21","blue","Q9GKX2","Dehydrogenase/reductase SDR family member 4 (EC 1.1.1.184) (NADPH-dependent carbonyl reductase/NADP-retinol dehydrogenase) (CR) (PHCR) (NADPH-dependent retinol dehydrogenase/reductase) (NDRD) (Peroxisomal short-chain alcohol dehydrogenase) (PSCD) (rabNRDR) (Fragment)","Dehydrogenase/reductase SDR family member 4 "
"1265","PGEN_.00g169480","hydrolase activity, acting on glyco...","GO:0016798",10,"Day14_brown","Day14","brown","Q13231","Chitotriosidase-1 (EC 3.2.1.14) (Chitinase-1)","Chitotriosidase-1 "
"1266","PGEN_.00g169480","hydrolase activity, acting on glyco...","GO:0016798",8,"Day21_blue","Day21","blue","Q13231","Chitotriosidase-1 (EC 3.2.1.14) (Chitinase-1)","Chitotriosidase-1 "
"1267","PGEN_.00g169480","hydrolase activity, acting on glyco...","GO:0016798",7,"Day7_brown","Day7","brown","Q13231","Chitotriosidase-1 (EC 3.2.1.14) (Chitinase-1)","Chitotriosidase-1 "
"1268","PGEN_.00g169720","enzyme regulator activity","GO:0030234",29,"Day21_blue","Day21","blue","P28666","Murinoglobulin-2 (MuG2)","Murinoglobulin-2 "
"1269","PGEN_.00g170120","peptidase activity","GO:0008233",29,"Day14_brown","Day14","brown","Q6DIJ4","Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.4.19.12) (Deubiquitinating enzyme 10) (Ubiquitin thioesterase 10) (Ubiquitin-specific-processing protease 10)","Ubiquitin carboxyl-terminal hydrolase 10 "
